Search Term,Total Unique Searches,Results Pageviews / Search,% Search Exits,% Search Refinements,Time after Search,Average Search Depth
ldc window,1,1,0.00%,100.00%,0:00:12,0
graffiti,1,2,0.00%,50.00%,0:16:03,1
Weddle,1,2,100.00%,0.00%,0:00:11,0
somogyi,1,1,100.00%,0.00%,0:00:00,0
martha weidner,1,3,0.00%,33.33%,0:00:31,0
Mrs.evans,1,1,100.00%,0.00%,0:00:00,0
serena,1,1,0.00%,100.00%,0:00:16,0
thespian,1,1,0.00%,100.00%,0:00:34,3
salmon,1,1,0.00%,100.00%,0:06:14,0
Rudolphy,1,2,100.00%,0.00%,0:00:41,0
Alternating Sign Matrices,1,1,100.00%,0.00%,0:00:00,0
scott bierman,1,1,0.00%,100.00%,0:04:50,0
tea room photos,1,3,100.00%,0.00%,0:00:23,0
hill diary,1,3,0.00%,33.33%,0:07:04,0
paye plan report,1,3,0.00%,33.33%,0:11:11,3
odanaka,1,1,0.00%,100.00%,0:00:27,0
arena theatre,1,3,0.00%,33.33%,0:03:49,0
bilingual,1,1,0.00%,100.00%,0:03:51,0
mini bald spot,1,1,0.00%,100.00%,0:00:14,0
water color,1,1,100.00%,0.00%,0:00:00,0
notation,1,2,0.00%,100.00%,0:00:15,1
Rosenfeld,1,2,100.00%,0.00%,0:00:18,0
faculty long range planning,1,2,100.00%,0.00%,0:00:04,0
Hogie,1,2,100.00%,0.00%,0:00:35,0
doil wang,1,1,0.00%,0.00%,0:00:29,3
Bridgewater,1,1,100.00%,0.00%,0:00:00,0
culture,1,1,0.00%,100.00%,0:03:31,0
Nason Collection,1,1,0.00%,100.00%,0:00:26,0
gladys l greaves,1,5,100.00%,0.00%,0:08:27,0
modest records,1,1,100.00%,0.00%,0:00:00,0
Jarrett,1,2,100.00%,0.00%,0:00:22,0
Tim Godfrey,1,1,100.00%,0.00%,0:00:00,0
oishi,1,1,0.00%,100.00%,0:00:08,0
missing,1,2,100.00%,0.00%,0:00:42,0
puzak endowment,1,1,0.00%,100.00%,0:04:04,0
Arakel,1,5,0.00%,0.00%,0:04:30,3
kagan-kans,1,1,0.00%,100.00%,0:00:13,0
john westbrook,1,2,100.00%,0.00%,0:00:57,0
miriam skinner,1,1,0.00%,0.00%,0:00:16,1
experimental,1,3,0.00%,33.33%,0:00:19,2
student garden,1,4,100.00%,0.00%,0:16:57,0
james p bird,1,4,0.00%,0.00%,0:03:53,3
pete sickle,1,3,0.00%,33.33%,0:02:45,1
bridge snow,1,1,0.00%,100.00%,0:05:05,1
Alice F. Smith,1,2,100.00%,0.00%,0:00:35,0
Pranks,1,2,0.00%,50.00%,0:00:46,0
people gather in one house for new year2014,1,1,0.00%,0.00%,0:00:55,2
reverend neil,1,2,0.00%,50.00%,0:15:28,1
comps robert daniels,1,1,100.00%,0.00%,0:00:00,0
fire,1,4,0.00%,25.00%,0:01:12,0
Graduation,1,3,0.00%,33.33%,0:09:38,26
steve lynch,1,1,100.00%,0.00%,0:00:00,0
william dean,1,2,100.00%,0.00%,0:00:06,0
Adade,1,1,0.00%,100.00%,0:00:23,1
publications miscellany,1,1,0.00%,100.00%,0:00:10,0
budget,1,1,0.00%,100.00%,0:00:24,0
College,1,1,0.00%,100.00%,0:00:12,0
Sandra Sacia Lewis,1,2,100.00%,0.00%,0:05:10,0
miss evans,1,7,0.00%,28.57%,0:03:27,6
cassat,1,1,0.00%,100.00%,0:00:22,0
troya,1,1,100.00%,0.00%,0:00:00,0
classmates,1,1,0.00%,100.00%,0:00:14,0
power and passion,1,1,0.00%,0.00%,0:00:52,5
municipal liquor,1,1,0.00%,100.00%,0:00:09,0
assignment,1,1,0.00%,100.00%,0:01:07,0
group plan,1,2,100.00%,0.00%,0:00:03,0
moving,1,1,0.00%,100.00%,0:01:47,0
Elizabeth Phelps Dunn,1,1,100.00%,0.00%,0:00:00,0
old willis hall,1,6,0.00%,0.00%,0:01:32,4
crucible,1,2,0.00%,50.00%,0:00:42,1
who we are,1,1,0.00%,100.00%,0:02:11,4
Masur,1,1,100.00%,0.00%,0:00:00,0
canoe house,1,1,100.00%,0.00%,0:00:00,0
Housewife,1,1,0.00%,100.00%,0:00:15,0
"barbour, george",1,1,100.00%,0.00%,0:00:00,0
antarctic treaty,1,1,0.00%,100.00%,0:01:28,0
Fukuoka,1,1,0.00%,100.00%,0:00:09,0
mission* (Turk* OR Armenia* OR Kurd*),1,2,0.00%,100.00%,0:00:31,0
maribeth moore,1,2,0.00%,100.00%,0:00:21,0
Sedgwick,1,4,0.00%,0.00%,0:05:03,3
zlatnik,1,2,100.00%,0.00%,0:00:56,0
multicultural,1,1,0.00%,100.00%,0:01:56,0
immunization,1,2,0.00%,50.00%,0:00:34,0
hudlin,1,4,100.00%,25.00%,0:02:51,1
ecology,1,1,100.00%,0.00%,0:00:00,0
goshorn,1,2,100.00%,50.00%,0:05:32,1
Herrick,1,4,100.00%,0.00%,0:00:35,0
roy beese,1,1,0.00%,100.00%,0:00:12,0
back,1,4,0.00%,0.00%,0:01:24,3
Jake Jacobson,1,1,100.00%,0.00%,0:00:00,0
UCCF,1,1,0.00%,100.00%,0:00:10,0
skinner chappel,1,1,0.00%,100.00%,0:00:16,0
99 day march,1,3,0.00%,33.33%,0:00:19,0
third world,1,9,0.00%,0.00%,0:29:10,4
Stewsie,1,1,100.00%,0.00%,0:00:00,0
digitized,1,1,0.00%,100.00%,0:00:15,0
eating,1,4,0.00%,25.00%,0:03:28,3
Crosson,1,1,0.00%,100.00%,0:00:10,0
Predecessor to CSA,1,1,0.00%,100.00%,0:00:10,1
niebyl,1,2,0.00%,100.00%,0:26:41,1
akiyama,1,5,0.00%,20.00%,0:01:24,0
goodhue bigelow,1,4,100.00%,0.00%,0:01:13,0
clinton,1,2,0.00%,50.00%,0:00:46,2
suspension bridge,1,6,0.00%,33.33%,0:02:51,3
elizabeth reedy,1,8,100.00%,0.00%,0:10:31,3
Jesse Ames,1,3,100.00%,0.00%,0:01:21,0
toff,1,2,0.00%,50.00%,0:00:18,0
history of the library,1,1,100.00%,0.00%,0:00:00,0
plan of basement,1,1,0.00%,0.00%,0:37:18,4
robert parsonage,1,1,0.00%,0.00%,0:00:44,1
Van Cliburn,1,1,0.00%,0.00%,0:00:37,1
in technos,1,1,0.00%,100.00%,0:00:22,0
Reginald Government,1,1,0.00%,0.00%,0:04:13,1
percy watson,1,1,100.00%,0.00%,0:00:00,0
Asia House,1,4,0.00%,0.00%,0:00:52,1
Jensch,1,11,0.00%,9.09%,0:07:33,8
ling,1,2,0.00%,50.00%,0:01:15,2
Rotary Club,1,3,100.00%,0.00%,0:00:34,0
moses door,1,1,0.00%,100.00%,0:05:34,2
trail guide,1,1,0.00%,100.00%,0:00:21,0
misaki,1,1,0.00%,100.00%,0:00:08,0
john r caton,1,3,100.00%,0.00%,0:06:31,3
course information,1,2,0.00%,50.00%,0:00:23,0
planting a tree,1,2,0.00%,50.00%,0:02:44,2
bernice bailey,1,2,0.00%,50.00%,0:01:13,0
martha williams,1,2,100.00%,0.00%,0:00:15,0
lyman lake wood bridges,1,1,0.00%,100.00%,0:02:44,4
treaty,1,1,100.00%,0.00%,0:00:00,0
marie jensen,1,1,100.00%,0.00%,0:00:00,0
rosalind johnson,1,1,0.00%,100.00%,0:00:11,0
fiftieth,1,2,100.00%,0.00%,0:00:04,0
edwards,1,2,0.00%,50.00%,0:02:38,5
edward lindberg,1,1,0.00%,100.00%,0:14:46,13
vigil,1,1,0.00%,100.00%,0:00:19,0
pettit,1,4,100.00%,0.00%,0:02:06,0
Ann Niles,1,2,0.00%,0.00%,0:00:21,1
trail,1,4,100.00%,0.00%,0:00:30,0
rottke,1,1,100.00%,0.00%,0:00:00,0
lafayette,1,2,100.00%,0.00%,0:00:15,0
women's recreational association,1,1,0.00%,100.00%,0:00:08,0
elaine blatt,1,1,0.00%,100.00%,0:03:22,0
William H laird,1,1,0.00%,0.00%,0:03:03,8
tai chi,1,1,100.00%,0.00%,0:00:00,0
data processing,1,2,0.00%,50.00%,0:01:30,1
Chain mail,1,1,0.00%,100.00%,0:00:10,0
chapel america,1,1,0.00%,100.00%,0:01:42,0
young,1,1,100.00%,0.00%,0:00:00,0
Human Relations Council,1,1,0.00%,100.00%,0:00:14,0
first week,1,1,0.00%,100.00%,0:01:38,1
topical files,1,3,0.00%,33.33%,0:20:58,1
Organ,1,1,0.00%,100.00%,0:00:51,0
WRA,1,1,100.00%,0.00%,0:00:00,0
lucian chaney,1,5,0.00%,0.00%,0:01:15,1
stromberg,1,1,100.00%,0.00%,0:00:00,0
Early commercial development,1,1,100.00%,0.00%,0:00:00,0
miscellaneous events,1,1,0.00%,100.00%,0:00:42,0
william muir,1,6,0.00%,0.00%,0:03:45,1
stimson,1,1,0.00%,0.00%,0:00:54,3
Ann Siebert,1,3,100.00%,0.00%,0:00:30,0
bergin,1,1,100.00%,0.00%,0:00:00,0
blackface,1,2,0.00%,50.00%,0:00:32,1
janus,1,5,100.00%,0.00%,0:03:01,0
Bill Heinemann,1,1,0.00%,100.00%,0:00:15,0
shovel,1,1,100.00%,0.00%,0:00:00,0
arthur glasfeld,1,2,100.00%,0.00%,0:00:09,0
project brotherhood,1,1,0.00%,100.00%,0:00:06,0
scandal,1,2,0.00%,50.00%,0:00:41,0
academic standing committee,1,3,0.00%,66.67%,0:53:02,11
hyslop,1,1,100.00%,0.00%,0:00:00,0
reine myers,1,3,0.00%,66.67%,0:00:47,0
water tower vigilante,1,1,0.00%,100.00%,0:00:07,0
caucasian chalk circle,1,4,0.00%,0.00%,0:01:43,1
mission* Turk*,1,1,0.00%,100.00%,0:00:18,0
lutter,1,1,0.00%,100.00%,0:53:48,45
algol affair,1,1,0.00%,100.00%,0:00:24,0
first day,1,2,0.00%,50.00%,0:01:19,2
women,1,1,100.00%,0.00%,0:00:00,0
Maureen Tumulty,1,4,100.00%,25.00%,0:01:26,1
getchell,1,1,100.00%,0.00%,0:00:00,0
sandberg,1,2,0.00%,0.00%,0:01:40,11
teaching methods,1,3,0.00%,0.00%,0:13:25,3
Maynard,1,2,0.00%,0.00%,0:02:53,3
matson,1,3,100.00%,0.00%,0:01:43,0
ino delong,1,7,0.00%,14.29%,0:19:27,4
wingate,1,1,0.00%,0.00%,0:00:57,2
keithahn,1,1,0.00%,100.00%,0:00:49,0
talas,1,1,0.00%,100.00%,0:00:14,0
noises,1,1,0.00%,100.00%,0:00:14,1
romeo and julliet,1,1,0.00%,100.00%,0:00:11,0
animal,1,2,0.00%,50.00%,0:00:16,0
lydia anderson,1,3,0.00%,33.33%,0:03:00,6
profile,1,2,100.00%,0.00%,0:00:25,0
Deborah brown,1,2,100.00%,0.00%,0:00:49,0
bill clinton,1,3,100.00%,33.33%,0:01:02,0
towle,1,1,100.00%,0.00%,0:00:00,0
route 19,1,1,100.00%,0.00%,0:00:00,0
evelyn anderson,1,2,0.00%,50.00%,0:01:54,2
paas,1,5,0.00%,20.00%,0:00:40,0
judy howerton,1,1,100.00%,0.00%,0:00:00,0
Institute of International Education,1,1,0.00%,100.00%,0:00:34,0
list of campus building,1,3,100.00%,0.00%,0:00:20,0
broom,1,3,0.00%,33.33%,0:00:36,0
Theo Foreman,1,1,100.00%,0.00%,0:00:00,0
james watkins,1,1,100.00%,0.00%,0:00:00,0
olin foundation,1,11,100.00%,0.00%,0:01:37,0
high power laboratory,1,1,100.00%,0.00%,0:00:00,0
knick,1,1,0.00%,100.00%,0:00:27,0
qualey papers,1,3,0.00%,33.33%,0:08:18,0
paul J domke,1,4,100.00%,0.00%,0:01:35,0
Fluid-dynamical Models of Rock Deformation,1,1,0.00%,100.00%,0:00:18,0
Amy Sewell,1,1,0.00%,0.00%,0:00:05,1
tonian,1,1,100.00%,0.00%,0:00:00,0
polyglot,1,2,0.00%,50.00%,0:05:17,0
wayne carver world,1,2,0.00%,50.00%,0:01:28,0
thomas hughes,1,9,100.00%,0.00%,0:07:17,3
lilac,1,1,0.00%,100.00%,0:00:28,0
agriculture,1,1,0.00%,100.00%,0:03:34,0
shannon,1,2,100.00%,0.00%,0:01:12,0
inside carleton,1,2,100.00%,0.00%,0:06:03,0
messenger,1,4,100.00%,0.00%,0:00:36,0
harold,1,2,0.00%,0.00%,0:02:27,8
Student Life,1,3,0.00%,33.33%,0:00:34,1
thrust,1,2,0.00%,0.00%,0:01:54,2
Bald Spot,1,5,0.00%,20.00%,0:02:50,6
common reading,1,1,0.00%,100.00%,0:06:47,0
second hall,1,1,0.00%,100.00%,0:00:15,0
Scriver,1,2,0.00%,50.00%,0:00:34,1
rupert sircom,1,2,100.00%,0.00%,0:00:59,0
polar express,1,1,0.00%,100.00%,0:00:06,0
sarusawa,1,1,100.00%,0.00%,0:00:00,0
barno,1,1,0.00%,100.00%,0:00:18,0
arthur keith,1,1,100.00%,0.00%,0:00:00,0
Wheeler,1,1,100.00%,0.00%,0:00:00,0
heywood luncheon,1,1,0.00%,100.00%,0:00:27,0
Snowden,1,2,100.00%,0.00%,0:01:19,1
Voss,1,2,100.00%,0.00%,0:00:20,0
Shana,1,2,0.00%,50.00%,0:26:28,1
relations,1,2,0.00%,0.00%,0:03:31,2
co-op,1,4,0.00%,25.00%,0:08:57,0
Frank Daniel,1,2,100.00%,0.00%,0:00:29,0
kayseri,1,1,0.00%,100.00%,0:05:27,1
Terrance Farrell,1,1,0.00%,100.00%,0:00:09,0
manning,1,2,100.00%,0.00%,0:00:16,0
dunkelberg,1,1,100.00%,0.00%,0:00:00,0
puzak,1,1,100.00%,0.00%,0:00:00,0
Gridley floor plan,1,4,100.00%,0.00%,0:06:14,0
Gillette,1,20,100.00%,0.00%,0:09:41,3
Skeech,1,2,0.00%,100.00%,0:00:34,0
hanessian,1,2,0.00%,0.00%,0:01:46,2
mansco,1,5,100.00%,0.00%,0:01:35,0
don wiener,1,1,100.00%,0.00%,0:00:00,0
mark twain,1,4,100.00%,0.00%,0:00:51,0
winter carnival,1,2,0.00%,50.00%,0:01:34,0
stereo,1,1,0.00%,0.00%,0:04:22,2
enlist,1,1,0.00%,100.00%,0:00:08,0
snapshot,1,1,100.00%,0.00%,0:00:00,0
seeker truth,1,1,100.00%,0.00%,0:00:00,0
nourse hall,1,4,0.00%,25.00%,0:03:04,6
robert taylor,1,1,100.00%,0.00%,0:00:00,0
Department report,1,2,0.00%,50.00%,0:04:57,0
chicken,1,1,0.00%,100.00%,0:03:13,10
albert hoppe,1,1,100.00%,0.00%,0:00:00,0
riding,1,2,0.00%,50.00%,0:01:30,2
piano,1,1,0.00%,100.00%,0:01:59,0
photographs,1,2,0.00%,50.00%,0:00:45,0
segis,1,1,0.00%,100.00%,0:02:48,0
bonds,1,1,100.00%,0.00%,0:00:00,0
vicki shaw,1,7,100.00%,0.00%,0:02:32,0
John Gardner Phillips,1,3,100.00%,0.00%,0:00:22,0
march the reub,1,4,0.00%,25.00%,0:01:17,0
nat wilson,1,1,0.00%,100.00%,0:00:16,0
women gridley,1,6,0.00%,33.33%,0:00:56,3
titus,1,1,0.00%,100.00%,0:06:11,1
goodhue dining,1,2,0.00%,50.00%,0:01:05,0
rice county map,1,1,100.00%,0.00%,0:00:00,0
hulings,1,3,0.00%,33.33%,0:00:42,0
Stanley T. Kucera,1,1,0.00%,100.00%,0:00:05,0
class honors,1,1,0.00%,100.00%,0:00:08,0
Central Park,1,1,0.00%,0.00%,0:00:26,2
valedict,1,1,0.00%,100.00%,0:08:15,0
teaching circle,1,1,0.00%,100.00%,0:00:40,0
men's league,1,2,0.00%,50.00%,0:00:23,0
Derek Phillips,1,3,0.00%,33.33%,0:00:13,0
liter bowl,1,1,0.00%,100.00%,0:00:06,0
little nourse,1,2,0.00%,50.00%,0:01:11,2
recessional,1,3,0.00%,100.00%,0:01:06,0
faculty minutes,1,2,0.00%,50.00%,0:03:54,0
Janet Balanoff,1,3,100.00%,0.00%,0:02:43,0
lawsuit,1,3,0.00%,33.33%,0:01:33,0
digital archives,1,1,100.00%,0.00%,0:00:00,0
Studio Art,1,2,0.00%,50.00%,0:00:19,0
Ice rinks,1,1,0.00%,100.00%,0:00:39,0
second century,1,1,100.00%,0.00%,0:00:00,0
gods of plastic,1,5,0.00%,20.00%,0:02:19,2
William Hunter,1,2,100.00%,0.00%,0:00:21,0
l-day,1,2,0.00%,50.00%,0:06:00,8
table,1,4,0.00%,25.00%,0:08:35,2
social life,1,3,0.00%,33.33%,0:01:28,4
chaney house,1,4,0.00%,25.00%,0:02:11,5
mystery meat,1,1,0.00%,0.00%,0:21:10,5
library remodeling,1,1,0.00%,100.00%,0:00:58,3
robert calhoun,1,10,100.00%,0.00%,0:11:48,0
disce doce,1,2,0.00%,50.00%,0:28:10,0
Bredlau,1,2,100.00%,0.00%,0:00:28,0
bull,1,2,0.00%,50.00%,0:12:55,0
smoking,1,1,0.00%,0.00%,0:03:47,6
robert wood,1,2,0.00%,100.00%,0:04:06,0
plaid,1,1,0.00%,100.00%,0:00:07,0
elizabeth musser,1,1,0.00%,100.00%,0:23:48,3
chalk,1,2,0.00%,50.00%,0:00:20,0
finding common ground,1,1,0.00%,100.00%,0:17:38,0
munemitsu,1,1,0.00%,100.00%,0:00:29,0
Danielle Peterson,1,2,100.00%,0.00%,0:00:35,0
goodsell drawing,1,3,0.00%,33.33%,0:05:08,4
computer date night,1,2,0.00%,50.00%,0:06:27,3
swinging,1,1,0.00%,100.00%,0:00:09,0
chowchilla,1,4,0.00%,25.00%,0:09:11,1
mathematics astronomy computer project,1,1,0.00%,100.00%,0:00:08,0
Garden,1,2,0.00%,0.00%,0:00:39,2
dorm life 71,1,3,0.00%,33.33%,0:00:18,0
digital,1,3,0.00%,33.33%,0:01:04,0
underground,1,3,0.00%,33.33%,0:00:33,0
http,1,6,0.00%,16.67%,0:04:28,0
kirsten quanbeck,1,3,100.00%,0.00%,0:00:18,0
james mcdonnell,1,6,100.00%,0.00%,0:02:49,0
fielder,1,2,100.00%,0.00%,0:00:12,0
60 minutes,1,2,100.00%,0.00%,0:00:18,0
Senate,1,3,100.00%,0.00%,0:00:13,0
herbarium,1,1,0.00%,100.00%,0:00:13,0
audio,1,1,0.00%,100.00%,0:02:36,0
Douglas house,1,6,100.00%,0.00%,0:01:37,1
Phillip Phenix,1,3,0.00%,100.00%,0:02:31,0
safari,1,2,0.00%,100.00%,0:12:46,4
plan campus grouping,1,1,0.00%,100.00%,0:03:20,0
Palmer Alvarez-Blanco,1,2,0.00%,50.00%,0:01:24,0
koetters,1,1,100.00%,0.00%,0:00:00,0
myth,1,1,100.00%,0.00%,0:00:00,0
fred rogers,1,5,100.00%,0.00%,0:02:00,2
fine printing,1,1,0.00%,100.00%,0:00:16,0
Sustainable,1,1,0.00%,100.00%,0:00:10,0
Student Army Training Corps,1,2,0.00%,50.00%,0:01:14,0
garage,1,2,100.00%,0.00%,0:00:12,0
governance prospects,1,1,100.00%,0.00%,0:00:00,0
pangle,1,1,100.00%,0.00%,0:00:00,0
security services,1,3,0.00%,33.33%,0:09:43,0
richard lewis,1,1,0.00%,100.00%,0:02:52,0
margaret evans,1,4,0.00%,50.00%,0:01:07,1
world war two,1,1,0.00%,100.00%,0:00:39,0
kratt,1,2,0.00%,50.00%,0:16:31,0
fred easter,1,2,0.00%,50.00%,0:01:32,8
michael borunda,1,2,100.00%,0.00%,0:00:05,0
schedule,1,1,0.00%,100.00%,0:08:12,0
stilten,1,1,0.00%,100.00%,0:00:08,0
stowe,1,8,0.00%,12.50%,0:05:07,1
Helen Heinzen Bovenmyer,1,1,100.00%,0.00%,0:00:00,0
bernice reagon,1,1,0.00%,100.00%,0:00:41,0
about,1,2,0.00%,50.00%,0:21:31,1
Alton hall,1,3,100.00%,0.00%,0:00:57,0
freedom,1,2,0.00%,100.00%,0:02:23,0
mudd,1,2,0.00%,50.00%,0:01:31,2
Girouard,1,2,100.00%,0.00%,0:00:37,0
cadet,1,2,0.00%,50.00%,0:00:13,0
reel of film,1,3,0.00%,33.33%,0:01:16,0
henry riggs,1,1,0.00%,100.00%,0:04:25,0
correll,1,1,100.00%,0.00%,0:00:00,0
Dundas,1,1,0.00%,100.00%,0:00:26,0
Lydia,1,1,100.00%,0.00%,0:00:00,0
taranto,1,1,0.00%,100.00%,0:02:04,1
Fred Phelps,1,2,0.00%,0.00%,0:00:50,1
Science,1,7,0.00%,42.86%,0:02:33,2
finding aid,1,4,0.00%,25.00%,0:13:36,0
liquor,1,2,100.00%,0.00%,0:00:31,0
finholt,1,4,0.00%,25.00%,0:01:45,0
appleyard,1,1,100.00%,0.00%,0:00:00,0
Sarah sivright,1,1,0.00%,100.00%,0:02:18,0
howard conn,1,2,0.00%,50.00%,0:01:20,0
karen stiles,1,1,0.00%,100.00%,0:00:26,0
minutes,1,2,100.00%,0.00%,0:04:03,1
hartley clark,1,1,0.00%,100.00%,0:00:32,0
frank kreml,1,2,100.00%,0.00%,0:01:28,0
Corby,1,3,100.00%,0.00%,0:01:28,0
foreign missions,1,3,0.00%,33.33%,0:00:29,0
johnson house,1,6,0.00%,16.67%,0:02:49,6
sexual,1,1,0.00%,100.00%,0:00:18,0
brandenburg,1,2,0.00%,50.00%,0:00:33,0
Jim Chesebro,1,1,100.00%,0.00%,0:00:00,0
McGannon,1,2,100.00%,0.00%,0:00:47,0
book,1,8,0.00%,12.50%,0:06:34,4
michael barnes,1,1,0.00%,100.00%,0:00:08,0
Proctor system,1,1,0.00%,100.00%,0:00:34,0
population ecology,1,2,0.00%,50.00%,0:00:27,0
officers board members list,1,2,0.00%,0.00%,0:03:14,2
Move in,1,2,0.00%,0.00%,0:00:06,1
The Group Plan architectural plans,1,1,0.00%,100.00%,0:08:49,0
church of christ,1,3,100.00%,0.00%,0:00:43,0
faculty executive committee,1,3,0.00%,66.67%,0:09:34,0
post office,1,1,0.00%,100.00%,0:08:02,8
patnode,1,3,100.00%,0.00%,0:03:23,0
