"305828","158264","Originals or Copies Note","00:46:02||00:48:00","Least Diff: 00:01:58","Greatest Diff: 00:01:58","All close: ---","< 20 sec diff: No","2","S-VHS Orig 48m VHS em 46:02 95/6c","8"
"303049","157770","Originals or Copies Note","00:28:52||00:58:52","Least Diff: 00:30:00","Greatest Diff: 00:30:00","All close: ---","< 20 sec diff: No","2","Data Files on CD and HD .mp3 file 28:52 23.5mB AudioCD 58:52","13"
"302960","157757","Originals or Copies Note","00:55:34||00:54:59","Least Diff: 00:00:35","Greatest Diff: 00:00:35","All close: ---","< 20 sec diff: No","2","Data Files on CD and HD ArchPack .mp3 file 54:94 22.0mB AudioCD 54:59","13"
"302952","157756","Originals or Copies Note","01:02:48||00:40:41||01:43:05||00:33:06","Least Diff: 00:07:35","Greatest Diff: 01:09:59","All close: No","< 20 sec diff: No","4","Data Files on CD and HD ArchPack AudioCDx2 1:02:48, 40:41 .mp3 files: 1: 1:43:05 41.2mB 2: 33:06 13.2mB","13"
"302944","157755","Originals or Copies Note","01:23:19||00:13:25||00:18:22||00:26:54||05:12:53||00:11:43","Least Diff: 00:01:42","Greatest Diff: 05:01:10","All close: No","< 20 sec diff: No","6","Data files on CD and HD ArchPack 1: 1:23:19 33.3mB 2: 13:25 5.37mB 3: 18:22 7.36mB 4: 26:54 10.7mB 5:12:53 5.16mB 6: 11:43 4.69mB","13"
"302929","157753","Originals or Copies Note","01:24:26||00:22:02||00:23:08||00:39:15||05:36:24","Least Diff: 00:01:06","Greatest Diff: 05:14:22","All close: No","< 20 sec diff: No","5","*DAT Original Data Files on CD and HD ArchPack .mp3 files: 1: 1:24:26 33.8mB 2: 22:02 8.83mB 3: 23:08 9.27mB 4: 39:15 15.7mB 5:36:24 14.5mB","13"
"302914","157751","Originals or Copies Note","00:54:45||00:08:45||00:21:44||00:12:42||00:11:36","Least Diff: 00:01:06","Greatest Diff: 00:46:00","All close: No","< 20 sec diff: No","5","Data Files on CD and HD AudioCD 54:45 .mp3 files: 0: 54:45 21.9mB 1: 8:45 3.50mB 2: 21:44 8.70mB 3: 12:42 5.09mB 4: 11:36 4.65mB","13"
"302906","157750","Originals or Copies Note","00:49:34||00:19:48","Least Diff: 00:29:46","Greatest Diff: 00:29:46","All close: ---","< 20 sec diff: No","2","Data Files on CD and HD ArchPack AudioCD 49:34 .mp3 files: 1: 49:34 19.8mB 2: 19:48 7.93mB","13"
"302891","157748","Originals or Copies Note","00:36:31||00:27:27||00:26:25","Least Diff: 00:01:02","Greatest Diff: 00:10:06","All close: No","< 20 sec diff: No","3","Data Files on CD and HD Arch Pack .mp3 files edited for cassette sides A: 36:31 14.6mB B: 27:27 10.9mB C: 26:25 10.5mB","13"
"302778","157731","Originals or Copies Note","00:56:21||00:55:35","Least Diff: 00:00:46","Greatest Diff: 00:00:46","All close: ---","< 20 sec diff: No","2","Data Files on HD ArchPack AudioCD 56:21 .mp3 55:35 22.3mB","13"
"302757","157728","Originals or Copies Note","00:55:55||00:56:55","Least Diff: 00:01:00","Greatest Diff: 00:01:00","All close: ---","< 20 sec diff: No","2","Data Files on HD ArchPack AudioCD 55:55 .mp3 56:55 22.8mB","13"
"302750","157727","Originals or Copies Note","01:11:55||01:11:13","Least Diff: 00:00:42","Greatest Diff: 00:00:42","All close: ---","< 20 sec diff: No","2","Data Files on HD ArchPack AudioCD 1:11:55 .mp3 1:11:13 28.5mB","13"
"302721","157723","Originals or Copies Note","00:48:43||00:48:42||00:38:43","Least Diff: 00:00:01","Greatest Diff: 00:10:00","All close: No","< 20 sec diff: No","3","Data Files on HD ArchPack 1: AudioCD 48:43 .mp3 48:42 19.5mB 2: AudioCD 38:43 .mp3 38:43 15.5mB","13"
"302707","157721","Originals or Copies Note","00:54:13||00:45:12","Least Diff: 00:09:01","Greatest Diff: 00:09:01","All close: ---","< 20 sec diff: No","2","Data Files on HD ArchPack AudioCD 54:13 .mp3 45:12 21.7mB","13"
"302692","157719","Originals or Copies Note","01:19:26||01:20:06||00:29:00||00:29:02","Least Diff: 00:00:02","Greatest Diff: 00:51:06","All close: No","< 20 sec diff: No","4","Data files on HD ArchPack A: AudioCD 1:19:26 .mp3 1:20:06 30.0mB B: AudioCD 29:00 .mp3 29:02 11.6mB","13"
"302684","157718","Originals or Copies Note","01:17:20||01:17:19||00:11:51||00:20:48||00:29:39||00:15:03||00:09:23||00:12:47||00:15:43","Least Diff: 00:00:01","Greatest Diff: 01:07:57","All close: No","< 20 sec diff: No","9","Data files on HD ArchPack AudioCD 1:17:20 .mp3 1:17:19 30.9mB 1: .mp3 11:51 4.75mB 2: .mp3 20:48 8.33mB 3: .mp3 29:39 11.8mB 4: .mp3 15:03 6.02mB 1a: mp3 9:23 3.77 mB 3a: mp3 12:47 5.13 mB 3b: mp3 15:43 6.30 mB","13"
"302669","157716","Originals or Copies Note","01:03:18||00:31:53||01:35:24","Least Diff: 00:31:25","Greatest Diff: 01:03:31","All close: No","< 20 sec diff: No","3","Data Files on HD ArchPack AudioCD x2 A: 1:03:18 B: 31:53 .mp3 1:35:24 38.2mB","13"
"302661","157715","Originals or Copies Note","01:19:30||00:39:33","Least Diff: 00:39:57","Greatest Diff: 00:39:57","All close: ---","< 20 sec diff: No","2","Data Files on HD ArchPack 1: AudioCD 1:19:30 .mp3 1:19:30 31.8mB 2: AudioCD 39:33 .mp3 39:33 15.8mB","13"
"302653","157714","Originals or Copies Note","01:01:28||01:01:27||00:14:47","Least Diff: 00:00:01","Greatest Diff: 00:46:41","All close: No","< 20 sec diff: No","3","Data Files on HD ArchPack 1: AudioCD 1:01:28 .mp3 1:01:27 24.6mB 2: AudioCD 14:47 .mp3 14:47 5.92mB","13"
"302645","157713","Originals or Copies Note","00:17:54||00:50:16","Least Diff: 00:32:22","Greatest Diff: 00:32:22","All close: ---","< 20 sec diff: No","2","Data Files on HD ArchPack .mp3 files: 17:54 7.17mB AudioCD 50:16*","13"
"302637","157712","Originals or Copies Note","00:32:21||00:50:16","Least Diff: 00:17:55","Greatest Diff: 00:17:55","All close: ---","< 20 sec diff: No","2","Data Files on HD ArchPack .mp3 files: 32:2112.9mb AudioCD 50:16*","13"
"302629","157711","Originals or Copies Note","01:00:05||00:32:40","Least Diff: 00:27:25","Greatest Diff: 00:27:25","All close: ---","< 20 sec diff: No","2","Data Files on HD ArchPack .mp3 files: 1: 1:00:05 24.0mB 2: 32:40 13.0mB AudioCD 1:00:05","13"
"302460","157686","Originals or Copies Note","01:00:11||01:01:11","Least Diff: 00:01:00","Greatest Diff: 00:01:00","All close: ---","< 20 sec diff: No","2","Data Files on HD .mp3 file 1:00:11 AudioCD 1:01:11","13"
"302448","157684","Originals or Copies Note","00:59:53||00:58:10","Least Diff: 00:01:43","Greatest Diff: 00:01:43","All close: ---","< 20 sec diff: No","2","Data Files on HD ArchPack .mp3 file 59:53 AudioCD 58:10","13"
"302396","157677","Originals or Copies Note","01:20:43||00:38:27||01:19:52||00:38:28","Least Diff: 00:00:01","Greatest Diff: 00:42:16","All close: No","< 20 sec diff: No","4","Data Files on HD ArchPack .mp3 files: 1: 1:20:43 2: 38:27 AudioCDs: 1: 1:19:52 2: 38:28","13"
"302388","157676","Originals or Copies Note","01:19:41||00:13:32||00:13:06||00:27:11||00:25:49","Least Diff: 00:00:26","Greatest Diff: 01:06:35","All close: No","< 20 sec diff: No","5","Data Files on HD ArchHPack .mp3 files: all: 1:19:41 pt1: 13:32 pt2: 13:06 pt3: 27:11 pt4: 25:49 AudioCD 1:19:41","13"
"302373","157674","Originals or Copies Note","01:41:34||00:29:52||00:24:30||00:47:06||00:54:23","Least Diff: 00:05:22","Greatest Diff: 01:17:04","All close: No","< 20 sec diff: No","5","Data Files on HD ArchPack .mp3 files: all: 1:41:34 a: 29:52 b: 24:30 c: 47:06 2x AudioCD 54:23, 47:06","13"
"302358","157672","Originals or Copies Note","00:09:46||00:08:03","Least Diff: 00:01:43","Greatest Diff: 00:01:43","All close: ---","< 20 sec diff: No","2","Data Files on HD ArchPack 1: .mp3 file 9:46 2: .mp3 file 8:03","13"
"302336","157669","Originals or Copies Note","00:43:39||00:31:31||00:21:26","Least Diff: 00:10:05","Greatest Diff: 00:22:13","All close: No","< 20 sec diff: No","3","Data Files on HD ArchPack AudioCD 43:39 1: .mp3 file 31:31 12.6MB 2: .mp3 file 21:26 8.59MB","13"
"302321","157667","Originals or Copies Note","01:33:24||00:31:17||00:25:54||00:58:44||00:34:41","Least Diff: 00:03:24","Greatest Diff: 01:07:30","All close: No","< 20 sec diff: No","5","Data Files on HD ArchPack .mp3files: a: 1:33:2437.4 MB b: 31:17 - 12.5 MB c: 25:54 - 10.4 MB AudioCD 58:44, 34:41","13"
"302129","157638","Originals or Copies Note","01:01:47||00:22:30||01:01:48","Least Diff: 00:00:01","Greatest Diff: 00:39:18","All close: No","< 20 sec diff: No","3","Data files on HD .mp3 files: 1: 1:01:47 2: 22:30 AudioCD ? 1:01:48","13"
"302121","157637","Originals or Copies Note","01:56:46||00:59:00||00:08:57||00:13:19||00:23:08||00:13:35","Least Diff: 00:00:16","Greatest Diff: 01:47:49","All close: No","< 20 sec diff: No","6","Data files on HD .mp3 files: 1: 1:56:46 2: 59:00 3: 8:57 4: 13:19 5: 23:08 6: 13:35 AudioCD tracks marked in mix","13"
"302099","157634","Originals or Copies Note","01:02:11||00:43:02","Least Diff: 00:19:09","Greatest Diff: 00:19:09","All close: ---","< 20 sec diff: No","2","Data files on HD ArchPack .mp3 files: 1: 1:02:11 1: AudioCD 1:02:11 2: 43:02","13"
"302063","157629","Originals or Copies Note","00:47:00||01:04:29||00:46:59","Least Diff: 00:00:01","Greatest Diff: 00:17:30","All close: No","< 20 sec diff: No","3","Data files on HD ArchPack 1: AudioCD 47:00 1: .mp3 file 1:04:29 2: .mp3 file 46:59","13"
"301918","157607","Originals or Copies Note","00:50:31||00:21:21","Least Diff: 00:29:10","Greatest Diff: 00:29:10","All close: ---","< 20 sec diff: No","2","Data files on HD ArchPack .mp3 file 50:31 a: .mp3 file 21:21","13"
"301910","157606","Originals or Copies Note","00:55:12||00:09:50||00:15:27||00:18:52||00:11:03","Least Diff: 00:01:13","Greatest Diff: 00:45:22","All close: No","< 20 sec diff: No","5","Data files on HD ArchPack 0: .mp3 file 55:12 1: .mp3 file 9:50 2: .mp3 file 15:27 3: .mp3 file 18:52 4: .mp3 file 11:03","13"
"301895","157604","Originals or Copies Note","01:15:10||00:26:58","Least Diff: 00:48:12","Greatest Diff: 00:48:12","All close: ---","< 20 sec diff: No","2","Data files on HD ArchPack a: .mp3 file 1:15:10 b: .mp3 file 26:58","13"
"301887","157603","Originals or Copies Note","01:12:46||00:14:14","Least Diff: 00:58:32","Greatest Diff: 00:58:32","All close: ---","< 20 sec diff: No","2","Data files on HD ArchPack a: .mp3 file 1:12:46 b: .mp3 file 14:14","13"
"301871","157601","Originals or Copies Note","00:35:05||00:20:47","Least Diff: 00:14:18","Greatest Diff: 00:14:18","All close: ---","< 20 sec diff: No","2","Data files on HD ArchPack a: .mp3 file 35:05 b: .mp3 file 20:47","13"
"301679","157573","Originals or Copies Note","00:41:55||00:19:14","Least Diff: 00:22:41","Greatest Diff: 00:22:41","All close: ---","< 20 sec diff: No","2","Data files on HD ArchPack 1: .mp3 file 41:55, 16.7mb 2: .mp3 file 19:14, 7.0mb","13"
"301671","157572","Originals or Copies Note","01:19:40||00:26:59||00:41:12||00:11:27","Least Diff: 00:14:13","Greatest Diff: 01:08:13","All close: No","< 20 sec diff: No","4","Data files on HD ArchPack 1: .mp3 file, 1:19:40, 31.9mB) 2: .mp3 file 26:59, 10.8mB, 3: .mp3 file, 41:12, 16.5mB 4: .mp3 file, 11:27, 4.59mB","13"
"301656","157570","Originals or Copies Note","01:19:48||00:29:50","Least Diff: 00:49:58","Greatest Diff: 00:49:58","All close: ---","< 20 sec diff: No","2","Data files on HD ArchPack 1: .mp3 file, 1:19:48, 31.9mB 2: .mp3 file, 29:50, 11.9mB","13"
"305869","158271","Originals or Copies Note","00:56:32||00:56:00","Least Diff: 00:00:32","Greatest Diff: 00:00:32","All close: ---","< 20 sec diff: No","2","S-VHS Orig 56 min; VHSem 56:32; 95/6b","8"
"305918","158281","Originals or Copies Note","00:55:30||00:55:00","Least Diff: 00:00:30","Greatest Diff: 00:00:30","All close: ---","< 20 sec diff: No","2","S-VHS Orig 55m VHS em 55:30 95/6a","8"
"305924","158282","Originals or Copies Note","01:03:16||01:03:19||01:10:00","Least Diff: 00:00:03","Greatest Diff: 00:06:44","All close: No","< 20 sec diff: No","3","S-VHS Orig 1h 10m S-VHSemv1 1:03:16 S-VHSemv2 1:03:19 95/6a","8"
"305935","158284","Originals or Copies Note","01:55:33||01:55:00","Least Diff: 00:00:33","Greatest Diff: 00:00:33","All close: ---","< 20 sec diff: No","2","S-VHS Orig 1h 55m S-VHSem 1:55:33 95/6a","8"
"305940","158285","Originals or Copies Note","00:58:54||00:58:00","Least Diff: 00:00:54","Greatest Diff: 00:00:54","All close: ---","< 20 sec diff: No","2","S-VHS Orig 58min VHS em 58:54 95/6a","8"
"305958","158288","Originals or Copies Note","00:45:02||00:46:00","Least Diff: 00:00:58","Greatest Diff: 00:00:58","All close: ---","< 20 sec diff: No","2","S-VHS orig 46min VHS em 45:02 95/6a","8"
"305964","158289","Originals or Copies Note","01:08:01||01:07:00","Least Diff: 00:01:01","Greatest Diff: 00:01:01","All close: ---","< 20 sec diff: No","2","S-VHS Orig 1h 7m VHS em 1:08:01 95/6a","8"
"305970","158290","Originals or Copies Note","01:27:07||01:26:00","Least Diff: 00:01:07","Greatest Diff: 00:01:07","All close: ---","< 20 sec diff: No","2","S-VHS Orig 1h 26m S-VHS em 1:27:07 95/6a","8"
"305976","158291","Originals or Copies Note","00:48:36||01:06:00","Least Diff: 00:17:24","Greatest Diff: 00:17:24","All close: ---","< 20 sec diff: No","2","S-VHS Orig 1h 6m S-VHS em 48:36 95/6 a","8"
"305987","158293","Originals or Copies Note","01:38:00||01:27:50||01:29:00","Least Diff: 00:01:10","Greatest Diff: 00:10:10","All close: No","< 20 sec diff: No","3","1:S-VHS Org 1:38 2:S-VHS Org 1h29m VHS st cpy em 1:27:50 'G.A.P.' em 94/5d","8"
"305997","158295","Originals or Copies Note","00:06:08||00:30:40||01:07:00||01:31:00||01:40:00","Least Diff: 00:09:00","Greatest Diff: 01:33:52","All close: No","< 20 sec diff: No","5","1: S-VHS Orig; 1hr 7min 2: S-VHS A roll; VHS B roll; 1hr 31min 2a: S-VHS em 6:08 4: S-VHS Orig; 1hr 40min 8: S-VHS Orig; S-VHS em 30:40 94/5d","8"
"306000","158295","Originals or Copies Note","01:00:00||01:25:05||00:02:40||01:20:04||01:27:56||01:30:08||01:21:23||00:53:00","Least Diff: 00:01:19","Greatest Diff: 01:27:28","All close: No","< 20 sec diff: No","8","1: CD90 1:00:00 2: CD90 1:25:05 2b: EM (2:40) 3: CD90 1:20:04 4: CD90 1:27:56 Edited for time 5: 2xCass Orig; CD90 53min 6: CD90 1:30:08 7: CD90 1:21:23 AABox08","13"
"306006","158296","Originals or Copies Note","00:57:59||00:11:36||00:18:34||00:30:02||01:11:40","Least Diff: 00:06:58","Greatest Diff: 01:00:04","All close: No","< 20 sec diff: No","5","1: EM 57:59 C90 2: EM 11:36 C60 3: EM 18:34 C60 4: CD 30:02 C60 5: CD90 1:11:40 AABox08","13"
"306013","158298","Originals or Copies Note","01:22:38||00:44:27||01:24:00","Least Diff: 00:01:22","Greatest Diff: 00:39:33","All close: No","< 20 sec diff: No","3","S-VHS Original; 1hr 24min 1: S-VHS em 1:22:38 3: S-VHS em 44:27 94/5d","8"
"306016","158298","Originals or Copies Note","01:26:04||00:57:51||00:43:52","Least Diff: 00:13:59","Greatest Diff: 00:42:12","All close: No","< 20 sec diff: No","3","1: CD90 1:26:04 2: EM90 57:51 3: CD90 43:52 AABox07","13"
"306049","158304","Originals or Copies Note","00:40:01||01:49:52","Least Diff: 01:09:51","Greatest Diff: 01:09:51","All close: ---","< 20 sec diff: No","2","1:S-VHS original; S-VHS em 40:01 2:S-VHS original; S-VHS HiFi st em 1:49:52 94/5c","8"
"306055","158305","Originals or Copies Note","01:48:42||00:52:32||02:38:52","Least Diff: 00:50:10","Greatest Diff: 01:46:20","All close: No","< 20 sec diff: No","3","S-VHS Orig x2 S-VHS em x2: 1:48:42, 52:32 VHS expg 2:38:52 94/5 c","8"
"306058","158305","Originals or Copies Note","01:20:27||01:19:27||01:20:03","Least Diff: 00:00:24","Greatest Diff: 00:01:00","All close: No","< 20 sec diff: No","3","Orig 90x2; CD 90x2 (standard); 1:20:27, 1:19:27; CD 90x2 (expurgated); 1:20:27, 1:20:03 AABox07","13"
"306166","158325","Originals or Copies Note","01:02:39||00:11:36","Least Diff: 00:51:03","Greatest Diff: 00:51:03","All close: ---","< 20 sec diff: No","2","S-VHS original S-VHS em: Prsn'tn 1:02:39; Q&A(aud) 11:36) 94/5b","8"
"306241","158339","Originals or Copies Note","00:53:18||00:53:06||02:02:00","Least Diff: 00:00:12","Greatest Diff: 01:08:54","All close: No","< 20 sec diff: No","3","Convocation S-VHS orig VHS em (53:18) S-VHSem(v.2) (53:06) Discussion VHS orig ~2:02:00 94/5a","8"
"306244","158339","Originals or Copies Note","00:54:56||02:02:23","Least Diff: 01:07:27","Greatest Diff: 01:07:27","All close: ---","< 20 sec diff: No","2","1: CD60 54:56 2: 2:02:23 CD90x2 AABox06","13"
"306253","158341","Originals or Copies Note","00:58:00||00:26:41","Least Diff: 00:31:19","Greatest Diff: 00:31:19","All close: ---","< 20 sec diff: No","2","S-VHS a-roll orig VHS b-roll orig Convocation: S-VHS em (58:00) Address: S-VHS em (26:41) S-VHS copy VHS(a) copy 94/5a","8"
"306256","158341","Originals or Copies Note","00:25:52||01:02:50","Least Diff: 00:36:58","Greatest Diff: 00:36:58","All close: ---","< 20 sec diff: No","2","1: CD60 25:52 2: CD90 1:02:50 AABox06","13"
"306308","158352","Originals or Copies Note","01:18:22||00:37:36","Least Diff: 00:40:46","Greatest Diff: 00:40:46","All close: ---","< 20 sec diff: No","2","S-VHS orig a-roll VHS orig b-roll Convocation: S-VHS em (1:18:22) VHS(a) copy VHS copy Report: S-VHS em (37:36) 93/4d","8"
"306311","158352","Originals or Copies Note","01:17:50||00:36:52","Least Diff: 00:40:58","Greatest Diff: 00:40:58","All close: ---","< 20 sec diff: No","2","1: CD90 1:17:50 2: CD90 36:52 All AABox05","13"
"306349","158359","Originals or Copies Note","01:23:50||00:14:40","Least Diff: 01:09:10","Greatest Diff: 01:09:10","All close: ---","< 20 sec diff: No","2","1: CD90 1:23:50 2: CD60 14:40 AABox05","13"
"306361","158361","Originals or Copies Note","01:10:15||00:32:05","Least Diff: 00:38:10","Greatest Diff: 00:38:10","All close: ---","< 20 sec diff: No","2","1: CD90 1:10:15 2: CD9000 32:05 AABox05","13"
"306430","158372","Originals or Copies Note","00:42:38||01:38:00","Least Diff: 00:55:22","Greatest Diff: 00:55:22","All close: ---","< 20 sec diff: No","2","VHS orig (two tapes) Lecture: VHS em (42:38) Concert VHS em (1:38:00) 93/4c","8"
"306458","158377","Originals or Copies Note","00:55:55||00:52:33","Least Diff: 00:03:22","Greatest Diff: 00:03:22","All close: ---","< 20 sec diff: No","2","VHS orig VHS em (long) (55:55) VHS em (b'cst); (52:33) 93/4b","8"
"306572","158396","Originals or Copies Note","00:53:06||00:32:09","Least Diff: 00:20:57","Greatest Diff: 00:20:57","All close: ---","< 20 sec diff: No","2","Beta original VHS dub of Beta Convocation: VHS em (53:06) Address only: VHS em (32:09) 93/4a","8"
"306842","158451","Originals or Copies Note","00:12:40||00:06:40||00:11:44","Least Diff: 00:00:56","Greatest Diff: 00:06:00","All close: No","< 20 sec diff: No","3","1: CD90 2: CD60 12:40 3: CD60 6:40 4: CD60 11:44 AABox01","13"
